task,prompt,gt,pred,raw_response,correct,accuracy
Count,"Please answer only the option as (<option>), without any extra explanation.
How many skys are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",D,B,(B) 0,False,51.153846153846146
Count,"Please answer only the option as (<option>), without any extra explanation.
How many skys are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,C,(C) 1,True,51.34099616858238
Count,"Please answer only the option as (<option>), without any extra explanation.
How many sidewalks are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",D,D,(D) 1,True,51.526717557251914
Count,"Please answer only the option as (<option>), without any extra explanation.
How many roads are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,C,(C) 1,True,51.71102661596958
Count,"Please answer only the option as (<option>), without any extra explanation.
How many grasss are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 4
(D) 7
(E) 5
(F) 6",(E),B,(B) 0,False,51.515151515151516
Count,"Please answer only the option as (<option>), without any extra explanation.
How many temples are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",B,B,(B) 1,True,51.698113207547166
Count,"Please answer only the option as (<option>), without any extra explanation.
How many flags are in the image? Select from the following choices.
(A) 0
(B) 4
(C) 2
(D) 1
(E) 3",C,D,(D) 1,False,51.50375939849624
Count,"Please answer only the option as (<option>), without any extra explanation.
How many table lamps are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 4
(E) 0",C,C,(C) 2,True,51.68539325842697
Count,"Please answer only the option as (<option>), without any extra explanation.
How many skys are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",D,D,(D) 1,True,51.865671641791046
Count,"Please answer only the option as (<option>), without any extra explanation.
How many skys are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,C,(C) 1,True,52.04460966542751
Count,"Please answer only the option as (<option>), without any extra explanation.
How many houses are in the image? Select from the following choices.
(A) 4
(B) 6
(C) 8
(D) 5
(E) 7
(F) 0",B,A,(A) 4,False,51.85185185185185
Count,"Please answer only the option as (<option>), without any extra explanation.
How many rocks are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 4
(D) 5
(E) 6
(F) 2",D,B,(B) 3,False,51.66051660516605
Count,"Please answer only the option as (<option>), without any extra explanation.
How many machines are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",D,A,(A) 1,False,51.470588235294116
Count,"Please answer only the option as (<option>), without any extra explanation.
How many coffee tables are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,C,(C) 1,True,51.64835164835166
Count,"Please answer only the option as (<option>), without any extra explanation.
How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,A,(A) 1,True,51.82481751824818
Count,"Please answer only the option as (<option>), without any extra explanation.
How many napkins are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",B,B,(B) 1,True,52.0
Count,"Please answer only the option as (<option>), without any extra explanation.
How many walls are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 4
(E) 1",C,C,(C) 2,True,52.17391304347826
Count,"Please answer only the option as (<option>), without any extra explanation.
How many tanks are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,A,(A) 1,True,52.34657039711191
Count,"Please answer only the option as (<option>), without any extra explanation.
How many bottles are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0
(E) 4",A,B,(B) 1,False,52.15827338129496
Count,"Please answer only the option as (<option>), without any extra explanation.
How many tables are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,A,(A) 1,True,52.32974910394266
Count,"Please answer only the option as (<option>), without any extra explanation.
How many curtains are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,A,(A) 1,True,52.5
Count,"Please answer only the option as (<option>), without any extra explanation.
How many walls are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2
(E) 5
(F) 4",A,C,(C) 1,False,52.313167259786475
Count,"Please answer only the option as (<option>), without any extra explanation.
How many windows are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 4
(D) 1
(E) 0",A,A,(A) 2,True,52.4822695035461
Count,"Please answer only the option as (<option>), without any extra explanation.
How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 4
(E) 2",(E),A,(A) 1,False,52.29681978798587
Count,"Please answer only the option as (<option>), without any extra explanation.
How many flush mount lights are in the image? Select from the following choices.
(A) 4
(B) 1
(C) 2
(D) 3
(E) 5
(F) 0",D,B,(B) 1,False,52.112676056338024
Count,"Please answer only the option as (<option>), without any extra explanation.
How many handrails are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2
(E) 4",D,B,(B) 1,False,51.92982456140351
Count,"Please answer only the option as (<option>), without any extra explanation.
How many pictures are in the image? Select from the following choices.
(A) 4
(B) 2
(C) 3
(D) 1
(E) 0",B,B,(B) 2,True,52.09790209790209
Count,"Please answer only the option as (<option>), without any extra explanation.
How many walls are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 4
(E) 3",B,C,(C) 1,False,51.91637630662021
Count,"Please answer only the option as (<option>), without any extra explanation.
How many cabinets are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,D,(D) 1,True,52.083333333333336
Count,"Please answer only the option as (<option>), without any extra explanation.
How many stepss are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,C,(C) 0,False,51.903114186851205
Count,"Please answer only the option as (<option>), without any extra explanation.
How many windows are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,D,(D) 1,True,52.06896551724138
Count,"Please answer only the option as (<option>), without any extra explanation.
How many walls are in the image? Select from the following choices.
(A) 4
(B) 2
(C) 5
(D) 0
(E) 3
(F) 1",(E),B,(B) 2,False,51.890034364261176
Count,"Please answer only the option as (<option>), without any extra explanation.
How many ovens are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 0",B,C,(C) 2,False,51.71232876712328
Count,"Please answer only the option as (<option>), without any extra explanation.
How many buttonss are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",B,D,(D) 1,False,51.5358361774744
Count,"Please answer only the option as (<option>), without any extra explanation.
How many walls are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",D,C,(C) 0,False,51.36054421768708
Count,"Please answer only the option as (<option>), without any extra explanation.
How many walls are in the image? Select from the following choices.
(A) 4
(B) 3
(C) 1
(D) 0
(E) 2",(E),C,(C) 1,False,51.186440677966104
Count,"Please answer only the option as (<option>), without any extra explanation.
How many door frames are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2",C,C,(C) 1,True,51.35135135135135
Count,"Please answer only the option as (<option>), without any extra explanation.
How many persons are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,A,(A) 1,True,51.515151515151516
Count,"Please answer only the option as (<option>), without any extra explanation.
How many chairs are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,C,(C) 1,True,51.67785234899329
Count,"Please answer only the option as (<option>), without any extra explanation.
How many computer cases are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,A,(A) 1,True,51.83946488294314
Count,"Please answer only the option as (<option>), without any extra explanation.
How many vases are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",D,B,(B) 1,False,51.66666666666667
Count,"Please answer only the option as (<option>), without any extra explanation.
How many counters are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2",D,C,(C) 1,False,51.49501661129568
Count,"Please answer only the option as (<option>), without any extra explanation.
How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,B,(B) 1,True,51.65562913907284
Count,"Please answer only the option as (<option>), without any extra explanation.
How many posters are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 0",B,D,(D) 0,False,51.48514851485149
Count,"Please answer only the option as (<option>), without any extra explanation.
How many walls are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 7
(D) 6
(E) 4
(F) 5",(F),A,(A) 3,False,51.31578947368421
Count,"Please answer only the option as (<option>), without any extra explanation.
How many chairs are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",B,A,(A) 1,False,51.147540983606554
Count,"Please answer only the option as (<option>), without any extra explanation.
How many walls are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,C,(C) 1,True,51.307189542483655
Count,"Please answer only the option as (<option>), without any extra explanation.
How many walls are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 4
(E) 3",C,C,(C) 2,True,51.465798045602604
Count,"Please answer only the option as (<option>), without any extra explanation.
How many light troffers are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,C,(C) 1,True,51.62337662337663
Count,"Please answer only the option as (<option>), without any extra explanation.
How many fluorescent tubes are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",D,A,(A) 1,False,51.45631067961165
Count,"Please answer only the option as (<option>), without any extra explanation.
How many pictures are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 4
(E) 2",(E),A,(A) 1,False,51.29032258064517
Count,"Please answer only the option as (<option>), without any extra explanation.
How many pipes are in the image? Select from the following choices.
(A) 7
(B) 0
(C) 4
(D) 8
(E) 5
(F) 6",(F),D,(D) 8,False,51.12540192926045
Count,"Please answer only the option as (<option>), without any extra explanation.
How many armchairs are in the image? Select from the following choices.
(A) 4
(B) 2
(C) 0
(D) 1
(E) 3",B,D,(D) 1,False,50.96153846153846
Count,"Please answer only the option as (<option>), without any extra explanation.
How many pillows are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2
(E) 4",B,D,(D) 2,False,50.798722044728436
Count,"Please answer only the option as (<option>), without any extra explanation.
How many walls are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 4
(D) 0
(E) 2",(E),B,(B) 1,False,50.63694267515923
Count,"Please answer only the option as (<option>), without any extra explanation.
How many pictures are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2
(E) 4",D,C,(C) 1,False,50.476190476190474
Count,"Please answer only the option as (<option>), without any extra explanation.
How many beds are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3
(E) 4",B,B,(B) 2,True,50.63291139240506
Count,"Please answer only the option as (<option>), without any extra explanation.
How many books are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",D,D,(D) 1,True,50.78864353312302
Count,"Please answer only the option as (<option>), without any extra explanation.
How many armchairs are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,D,(D) 1,True,50.943396226415096
Count,"Please answer only the option as (<option>), without any extra explanation.
How many beds are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,A,(A) 1,True,51.09717868338558
Count,"Please answer only the option as (<option>), without any extra explanation.
How many walls are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,A,(A) 2,False,50.9375
Count,"Please answer only the option as (<option>), without any extra explanation.
How many cushions are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 4
(D) 2
(E) 3",D,D,(D) 2,True,51.09034267912772
Count,"Please answer only the option as (<option>), without any extra explanation.
How many wardrobes are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,C,(C) 1,True,51.24223602484472
Count,"Please answer only the option as (<option>), without any extra explanation.
How many windows are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 0",B,B,(B) 1,True,51.39318885448917
Count,"Please answer only the option as (<option>), without any extra explanation.
How many table lamps are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 4
(E) 0",C,B,(B) 1,False,51.23456790123457
Count,"Please answer only the option as (<option>), without any extra explanation.
How many doors are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,C,(C) 2,False,51.07692307692307
Count,"Please answer only the option as (<option>), without any extra explanation.
How many night tables are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",B,B,(B) 1,True,51.22699386503068
Count,"Please answer only the option as (<option>), without any extra explanation.
How many blinds are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,A,(A) 1,True,51.37614678899083
Count,"Please answer only the option as (<option>), without any extra explanation.
How many drawers are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",C,D,(D) 1,False,51.21951219512195
Count,"Please answer only the option as (<option>), without any extra explanation.
How many walls are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 4
(D) 0
(E) 1",B,(E) 1,(E) 1,False,51.06382978723404
Count,"Please answer only the option as (<option>), without any extra explanation.
How many telephones are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,D,(D) 1,True,51.21212121212121
Count,"Please answer only the option as (<option>), without any extra explanation.
How many curtains are in the image? Select from the following choices.
(A) 4
(B) 0
(C) 3
(D) 1
(E) 2",(E),D,(D) 1,False,51.057401812688816
Count,"Please answer only the option as (<option>), without any extra explanation.
How many windows are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,C,(C) 1,True,51.204819277108435
Count,"Please answer only the option as (<option>), without any extra explanation.
How many purses are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,D,(D) 1,True,51.35135135135135
Count,"Please answer only the option as (<option>), without any extra explanation.
How many beds are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,A,(A) 1,True,51.49700598802395
Count,"Please answer only the option as (<option>), without any extra explanation.
How many night tables are in the image? Select from the following choices.
(A) 4
(B) 3
(C) 2
(D) 0
(E) 1",C,C,(C) 2,True,51.64179104477612
Count,"Please answer only the option as (<option>), without any extra explanation.
How many beds are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,C,(C) 1,True,51.78571428571429
Count,"Please answer only the option as (<option>), without any extra explanation.
How many beds are in the image? Select from the following choices.
(A) 4
(B) 3
(C) 2
(D) 1
(E) 0",C,D,(D) 1,False,51.632047477744806
Count,"Please answer only the option as (<option>), without any extra explanation.
How many armchairs are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 0",B,D,(D) 0,False,51.4792899408284
Count,"Please answer only the option as (<option>), without any extra explanation.
How many night tables are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2",C,C,(C) 1,True,51.62241887905604
Count,"Please answer only the option as (<option>), without any extra explanation.
How many radios are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,A,(A) 0,False,51.470588235294116
Count,"Please answer only the option as (<option>), without any extra explanation.
How many windows are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 4
(E) 2",(E),C,(C) 1,False,51.31964809384164
Count,"Please answer only the option as (<option>), without any extra explanation.
How many outlets are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,C,(C) 0,False,51.16959064327485
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the wall and the steps in the image provided, where is the wall located with respect to the steps? Select from the following choices.
(A) above
(B) below",A,A,(A) above,True,51.31195335276968
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the light troffer (annotated by the red box) and the staircase in the image provided, where is the light troffer (annotated by the red box) located with respect to the staircase? Select from the following choices.
(A) above
(B) below",A,A,(A) above,True,51.45348837209303
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the mirror (annotated by the red box) and the wardrobe in the image provided, where is the mirror (annotated by the red box) located with respect to the wardrobe? Select from the following choices.
(A) left
(B) right",B,B,(B) right,True,51.59420289855072
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the cabinet and the flowers in the image provided, where is the cabinet located with respect to the flowers? Select from the following choices.
(A) above
(B) below",B,A,(A) above,False,51.445086705202314
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the wall (annotated by the red box) and the coffee table in the image provided, where is the wall (annotated by the red box) located with respect to the coffee table? Select from the following choices.
(A) left
(B) right",B,A,(A) left,False,51.29682997118156
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the switch and the bottle in the image provided, where is the switch located with respect to the bottle? Select from the following choices.
(A) above
(B) below",A,A,(A) above,True,51.43678160919541
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the table lamp (annotated by the red box) and the sconce in the image provided, where is the table lamp (annotated by the red box) located with respect to the sconce? Select from the following choices.
(A) above
(B) below",B,A,(A) above,False,51.28939828080229
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the wall (annotated by the red box) and the mirror in the image provided, where is the wall (annotated by the red box) located with respect to the mirror? Select from the following choices.
(A) left
(B) right",A,A,(A) left,True,51.42857142857142
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the sofa and the picture in the image provided, where is the sofa located with respect to the picture? Select from the following choices.
(A) above
(B) below",B,A,(A) above,False,51.28205128205128
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the table lamp and the door frame in the image provided, where is the table lamp located with respect to the door frame? Select from the following choices.
(A) left
(B) right",A,A,(A) left,True,51.42045454545454
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the rug (annotated by the red box) and the pillow in the image provided, where is the rug (annotated by the red box) located with respect to the pillow? Select from the following choices.
(A) above
(B) below",A,A,(A) above,True,51.55807365439094
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the night table (annotated by the red box) and the cushion in the image provided, where is the night table (annotated by the red box) located with respect to the cushion? Select from the following choices.
(A) left
(B) right",B,A,(A) left,False,51.41242937853108
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the pillow (annotated by the red box) and the blind in the image provided, where is the pillow (annotated by the red box) located with respect to the blind? Select from the following choices.
(A) left
(B) right",B,A,(A) left,False,51.267605633802816
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the box (annotated by the red box) and the chair in the image provided, where is the box (annotated by the red box) located with respect to the chair? Select from the following choices.
(A) left
(B) right",A,A,(A) left,True,51.40449438202247
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the bell and the rope in the image provided, where is the bell located with respect to the rope? Select from the following choices.
(A) above
(B) below",A,A,(A) above,True,51.540616246498594
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the flowerpot and the picture in the image provided, where is the flowerpot located with respect to the picture? Select from the following choices.
(A) left
(B) right",B,A,(A) left,False,51.39664804469274
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the jar and the pitcher in the image provided, where is the jar located with respect to the pitcher? Select from the following choices.
(A) left
(B) right",A,A,(A) left,True,51.532033426183844
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the bottle (annotated by the red box) and the table in the image provided, where is the bottle (annotated by the red box) located with respect to the table? Select from the following choices.
(A) above
(B) below",A,A,(A) above,True,51.66666666666667
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the coffee table and the table in the image provided, where is the coffee table located with respect to the table? Select from the following choices.
(A) left
(B) right",A,A,(A) left,True,51.8005540166205
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the candle (annotated by the red box) and the door in the image provided, where is the candle (annotated by the red box) located with respect to the door? Select from the following choices.
(A) left
(B) right",B,A,(A) left,False,51.657458563535904
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the balustrade (annotated by the red box) and the statue in the image provided, where is the balustrade (annotated by the red box) located with respect to the statue? Select from the following choices.
(A) above
(B) below",B,A,(A) above,False,51.515151515151516
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the window (annotated by the red box) and the table in the image provided, where is the window (annotated by the red box) located with respect to the table? Select from the following choices.
(A) above
(B) below",A,A,(A) above,True,51.64835164835166
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the cabinet (annotated by the red box) and the outlet in the image provided, where is the cabinet (annotated by the red box) located with respect to the outlet? Select from the following choices.
(A) above
(B) below",B,A,(A) above,False,51.50684931506849
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the mirror and the table in the image provided, where is the mirror located with respect to the table? Select from the following choices.
(A) above
(B) below",A,A,(A) above,True,51.63934426229508
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the bed (annotated by the red box) and the table lamp in the image provided, where is the bed (annotated by the red box) located with respect to the table lamp? Select from the following choices.
(A) left
(B) right",B,A,(A) left,False,51.49863760217984
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the pillow and the remote control in the image provided, where is the pillow located with respect to the remote control? Select from the following choices.
(A) left
(B) right",A,A,(A) left,True,51.63043478260869
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the desks (annotated by the red box) and the toys in the image provided, where is the desks (annotated by the red box) located with respect to the toys? Select from the following choices.
(A) above
(B) below",B,A,(A) above,False,51.490514905149055
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the picture (annotated by the red box) and the laptop bag in the image provided, where is the picture (annotated by the red box) located with respect to the laptop bag? Select from the following choices.
(A) left
(B) right",B,A,(A) left,False,51.35135135135135
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the wall (annotated by the red box) and the desk in the image provided, where is the wall (annotated by the red box) located with respect to the desk? Select from the following choices.
(A) left
(B) right",B,B,(B) right,True,51.482479784366575
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the outlet (annotated by the red box) and the desk organizer in the image provided, where is the outlet (annotated by the red box) located with respect to the desk organizer? Select from the following choices.
(A) above
(B) below",B,A,(A) above,False,51.344086021505376
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the clock (annotated by the red box) and the printer in the image provided, where is the clock (annotated by the red box) located with respect to the printer? Select from the following choices.
(A) left
(B) right",A,A,(A) left,True,51.474530831099194
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the speaker (annotated by the red box) and the trash can in the image provided, where is the speaker (annotated by the red box) located with respect to the trash can? Select from the following choices.
(A) above
(B) below",A,A,(A) above,True,51.60427807486631
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the sconce (annotated by the red box) and the picture in the image provided, where is the sconce (annotated by the red box) located with respect to the picture? Select from the following choices.
(A) left
(B) right",A,A,(A) left,True,51.733333333333334
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the bed (annotated by the red box) and the telephone in the image provided, where is the bed (annotated by the red box) located with respect to the telephone? Select from the following choices.
(A) left
(B) right",B,A,(A) left,False,51.59574468085106
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the wall (annotated by the red box) and the clock in the image provided, where is the wall (annotated by the red box) located with respect to the clock? Select from the following choices.
(A) left
(B) right",B,A,(A) left,False,51.45888594164456
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the picture (annotated by the red box) and the pendant lamp in the image provided, where is the picture (annotated by the red box) located with respect to the pendant lamp? Select from the following choices.
(A) left
(B) right",B,A,(A) left,False,51.32275132275132
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the pillow (annotated by the red box) and the sconce in the image provided, where is the pillow (annotated by the red box) located with respect to the sconce? Select from the following choices.
(A) left
(B) right",A,A,(A) left,True,51.45118733509235
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the plate (annotated by the red box) and the flowers in the image provided, where is the plate (annotated by the red box) located with respect to the flowers? Select from the following choices.
(A) left
(B) right",B,A,(A) left,False,51.31578947368421
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the door and the sink in the image provided, where is the door located with respect to the sink? Select from the following choices.
(A) left
(B) right",B,A,(A) left,False,51.181102362204726
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the cutlery and the range in the image provided, where is the cutlery located with respect to the range? Select from the following choices.
(A) left
(B) right",B,A,(A) left,False,51.047120418848166
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the cabinet (annotated by the red box) and the kitchen island in the image provided, where is the cabinet (annotated by the red box) located with respect to the kitchen island? Select from the following choices.
(A) above
(B) below",A,A,(A) above,True,51.174934725848566
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the bowl (annotated by the red box) and the microwave in the image provided, where is the bowl (annotated by the red box) located with respect to the microwave? Select from the following choices.
(A) left
(B) right",B,A,(A) left,False,51.041666666666664
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the refrigerator and the fire extinguisher in the image provided, where is the refrigerator located with respect to the fire extinguisher? Select from the following choices.
(A) above
(B) below",A,A,(A) above,True,51.16883116883116
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",B,A,(A) left,False,51.03626943005182
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",A,A,(A) above,True,51.162790697674424
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",A,A,(A) left,True,51.28865979381443
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the curtain (annotated by the red box) and the air conditioning in the image provided, where is the curtain (annotated by the red box) located with respect to the air conditioning? Select from the following choices.
(A) above
(B) below",A,A,(A) above,True,51.41388174807198
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the jar (annotated by the red box) and the window in the image provided, where is the jar (annotated by the red box) located with respect to the window? Select from the following choices.
(A) left
(B) right",A,A,(A) left,True,51.53846153846153
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the wall (annotated by the red box) and the kitchen island in the image provided, where is the wall (annotated by the red box) located with respect to the kitchen island? Select from the following choices.
(A) above
(B) below",A,A,(A) above,True,51.66240409207161
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the side table and the table cloth in the image provided, where is the side table located with respect to the table cloth? Select from the following choices.
(A) above
(B) below",A,A,(A) above,True,51.78571428571429
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the magazine (annotated by the red box) and the cushion in the image provided, where is the magazine (annotated by the red box) located with respect to the cushion? Select from the following choices.
(A) above
(B) below",B,A,(A) above,False,51.653944020356235
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the wall (annotated by the red box) and the door in the image provided, where is the wall (annotated by the red box) located with respect to the door? Select from the following choices.
(A) left
(B) right",B,A,(A) left,False,51.52284263959391
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the blind and the coffee table in the image provided, where is the blind located with respect to the coffee table? Select from the following choices.
(A) left
(B) right",B,A,(A) left,False,51.392405063291136
Relation,"Please answer only the option as (<option>), without any extra explanation.
Considering the relative positions of the bar and the door in the image provided, where is the bar located with respect to the door? Select from the following choices.
(A) left
(B) right",B,B,(B) right,True,51.515151515151516
